price,rating,stars,breakfast,month,day_of_week,is_weekend,stay_length,event_count,log_review_count,log_distance,price_vs_city_mean,week_of_year,is_holiday,city_encoded
18589,8.5,3.0,0,4,1,0,3,48,8.051340933292979,0.7884573603642702,0.9178602867236603,17,0,16558.571428571428
18662,8.5,4.0,0,4,1,0,3,48,8.008032846969307,0.7419373447293773,0.9214647732980229,17,0,16558.571428571428
23064,8.6,3.0,0,4,1,0,3,48,8.271292652979412,0.5877866649021191,1.138820251384932,17,0,16558.571428571428
27921,8.6,4.0,0,4,1,0,3,48,7.682482446534506,0.4700036292457356,1.3786420499010876,17,0,16558.571428571428
25989,8.9,3.0,0,4,1,0,3,48,7.8655717576847906,0.262364264467491,1.2832465970015172,17,0,16558.571428571428
22243,8.3,4.0,0,4,1,0,3,48,7.8407064517494,1.7578579175523736,1.0982821215554561,17,0,16558.571428571428
34356,9.3,4.0,0,4,1,0,3,48,7.637234388789473,0.4054651081081644,1.6963800102575755,17,0,16558.571428571428
33820,8.7,4.0,0,4,1,0,3,48,6.77078942390898,0.7884573603642702,1.6699141910266388,17,0,16558.571428571428
31821,9.0,4.0,0,4,1,0,3,48,7.337587743538596,0.7884573603642702,1.5712105107232015,17,0,16558.571428571428
24161,8.6,3.0,0,4,1,0,3,48,7.903226808730733,0.5306282510621704,1.1929863030572034,17,0,16558.571428571428
33156,8.5,5.0,0,4,1,0,3,48,8.160803920954665,1.589235205116581,1.6371281761584635,17,0,16558.571428571428
12986,8.6,2.0,0,4,1,0,3,48,8.395251520610994,0.8754687373538999,0.6412035980092233,17,0,16558.571428571428
24508,8.4,4.0,0,4,1,0,3,48,7.936302693201959,0.8754687373538999,1.21011995841753,17,0,16558.571428571428
23329,8.5,2.0,0,4,1,0,3,48,8.362175469149628,0.832909122935104,1.1519050314151524,17,0,16558.571428571428
22185,8.7,4.0,0,4,1,0,3,48,7.337587743538596,0.6931471805599453,1.0954182829073325,17,0,16558.571428571428
21616,8.3,3.0,0,4,1,0,3,48,7.9287663216266955,0.5877866649021191,1.06732303823867,17,0,16558.571428571428
21553,8.5,2.0,0,4,1,0,3,48,8.465478755729558,1.1314021114911006,1.0642123169484667,17,0,16558.571428571428
24694,8.9,4.0,0,4,1,0,3,48,6.490723534502507,0.6418538861723948,1.2193039927028924,17,0,16558.571428571428
21814,8.5,3.0,0,4,1,0,3,48,7.333023014386481,0.9555114450274363,1.0770995908650236,17,0,16558.571428571428
29723,8.8,4.0,0,4,1,0,3,48,8.101071503119543,0.4054651081081644,1.4676185541065874,17,0,16558.571428571428
21498,8.8,4.0,0,4,1,0,3,48,9.141847375530883,1.7578579175523736,1.0614966078855907,17,0,16558.571428571428
20121,8.3,4.0,0,4,1,0,3,48,6.9440872082295275,1.547562508716013,0.9935051282568598,17,0,16558.571428571428
21520,9.0,3.0,0,4,1,0,3,48,9.431642228411022,1.3609765531356006,1.0625828915107411,17,0,16558.571428571428
22211,8.4,2.0,0,4,1,0,3,48,8.355614995760183,1.2809338454620642,1.0967020726461465,17,0,16558.571428571428
18589,8.5,3.0,0,4,1,0,3,48,8.051340933292979,0.7884573603642702,0.9178602867236603,17,0,16558.571428571428
18662,8.5,4.0,0,4,1,0,3,48,8.008032846969307,0.7419373447293773,0.9214647732980229,17,0,16558.571428571428
23064,8.6,3.0,0,4,1,0,3,48,8.271292652979412,0.5877866649021191,1.138820251384932,17,0,16558.571428571428
27921,8.6,4.0,0,4,1,0,3,48,7.682482446534506,0.4700036292457356,1.3786420499010876,17,0,16558.571428571428
25989,8.9,3.0,0,4,1,0,3,48,7.8655717576847906,0.262364264467491,1.2832465970015172,17,0,16558.571428571428
22243,8.3,4.0,0,4,1,0,3,48,7.8407064517494,1.7578579175523736,1.0982821215554561,17,0,16558.571428571428
34356,9.3,4.0,0,4,1,0,3,48,7.637234388789473,0.4054651081081644,1.6963800102575755,17,0,16558.571428571428
33820,8.7,4.0,0,4,1,0,3,48,6.77078942390898,0.7884573603642702,1.6699141910266388,17,0,16558.571428571428
31821,9.0,4.0,0,4,1,0,3,48,7.337587743538596,0.7884573603642702,1.5712105107232015,17,0,16558.571428571428
24161,8.6,3.0,0,4,1,0,3,48,7.903226808730733,0.5306282510621704,1.1929863030572034,17,0,16558.571428571428
33156,8.5,5.0,0,4,1,0,3,48,8.160803920954665,1.589235205116581,1.6371281761584635,17,0,16558.571428571428
12986,8.6,2.0,0,4,1,0,3,48,8.395251520610994,0.8754687373538999,0.6412035980092233,17,0,16558.571428571428
24508,8.4,4.0,0,4,1,0,3,48,7.936302693201959,0.8754687373538999,1.21011995841753,17,0,16558.571428571428
23329,8.5,2.0,0,4,1,0,3,48,8.362175469149628,0.832909122935104,1.1519050314151524,17,0,16558.571428571428
22185,8.7,4.0,0,4,1,0,3,48,7.337587743538596,0.6931471805599453,1.0954182829073325,17,0,16558.571428571428
21616,8.3,3.0,0,4,1,0,3,48,7.9287663216266955,0.5877866649021191,1.06732303823867,17,0,16558.571428571428
21553,8.5,2.0,0,4,1,0,3,48,8.465478755729558,1.1314021114911006,1.0642123169484667,17,0,16558.571428571428
24694,8.9,4.0,0,4,1,0,3,48,6.490723534502507,0.6418538861723948,1.2193039927028924,17,0,16558.571428571428
21814,8.5,3.0,0,4,1,0,3,48,7.333023014386481,0.9555114450274363,1.0770995908650236,17,0,16558.571428571428
29723,8.8,4.0,0,4,1,0,3,48,8.101071503119543,0.4054651081081644,1.4676185541065874,17,0,16558.571428571428
21498,8.8,4.0,0,4,1,0,3,48,9.141847375530883,1.7578579175523736,1.0614966078855907,17,0,16558.571428571428
20121,8.3,4.0,0,4,1,0,3,48,6.9440872082295275,1.547562508716013,0.9935051282568598,17,0,16558.571428571428
21520,9.0,3.0,0,4,1,0,3,48,9.431642228411022,1.3609765531356006,1.0625828915107411,17,0,16558.571428571428
22211,8.4,2.0,0,4,1,0,3,48,8.355614995760183,1.2809338454620642,1.0967020726461465,17,0,16558.571428571428
18589,8.5,3.0,0,4,1,0,3,48,8.051340933292979,0.7884573603642702,0.9178602867236603,17,0,16558.571428571428
18662,8.5,4.0,0,4,1,0,3,48,8.008032846969307,0.7419373447293773,0.9214647732980229,17,0,16558.571428571428
23064,8.6,3.0,0,4,1,0,3,48,8.271292652979412,0.5877866649021191,1.138820251384932,17,0,16558.571428571428
27921,8.6,4.0,0,4,1,0,3,48,7.682482446534506,0.4700036292457356,1.3786420499010876,17,0,16558.571428571428
25989,8.9,3.0,0,4,1,0,3,48,7.8655717576847906,0.262364264467491,1.2832465970015172,17,0,16558.571428571428
22243,8.3,4.0,0,4,1,0,3,48,7.8407064517494,1.7578579175523736,1.0982821215554561,17,0,16558.571428571428
34356,9.3,4.0,0,4,1,0,3,48,7.637234388789473,0.4054651081081644,1.6963800102575755,17,0,16558.571428571428
33820,8.7,4.0,0,4,1,0,3,48,6.77078942390898,0.7884573603642702,1.6699141910266388,17,0,16558.571428571428
31821,9.0,4.0,0,4,1,0,3,48,7.337587743538596,0.7884573603642702,1.5712105107232015,17,0,16558.571428571428
24161,8.6,3.0,0,4,1,0,3,48,7.903226808730733,0.5306282510621704,1.1929863030572034,17,0,16558.571428571428
33156,8.5,5.0,0,4,1,0,3,48,8.160803920954665,1.589235205116581,1.6371281761584635,17,0,16558.571428571428
12986,8.6,2.0,0,4,1,0,3,48,8.395251520610994,0.8754687373538999,0.6412035980092233,17,0,16558.571428571428
24508,8.4,4.0,0,4,1,0,3,48,7.936302693201959,0.8754687373538999,1.21011995841753,17,0,16558.571428571428
23329,8.5,2.0,0,4,1,0,3,48,8.362175469149628,0.832909122935104,1.1519050314151524,17,0,16558.571428571428
22185,8.7,4.0,0,4,1,0,3,48,7.337587743538596,0.6931471805599453,1.0954182829073325,17,0,16558.571428571428
21616,8.3,3.0,0,4,1,0,3,48,7.9287663216266955,0.5877866649021191,1.06732303823867,17,0,16558.571428571428
21553,8.5,2.0,0,4,1,0,3,48,8.465478755729558,1.1314021114911006,1.0642123169484667,17,0,16558.571428571428
24694,8.9,4.0,0,4,1,0,3,48,6.490723534502507,0.6418538861723948,1.2193039927028924,17,0,16558.571428571428
21814,8.5,3.0,0,4,1,0,3,48,7.333023014386481,0.9555114450274363,1.0770995908650236,17,0,16558.571428571428
29723,8.8,4.0,0,4,1,0,3,48,8.101071503119543,0.4054651081081644,1.4676185541065874,17,0,16558.571428571428
21498,8.8,4.0,0,4,1,0,3,48,9.141847375530883,1.7578579175523736,1.0614966078855907,17,0,16558.571428571428
20121,8.3,4.0,0,4,1,0,3,48,6.9440872082295275,1.547562508716013,0.9935051282568598,17,0,16558.571428571428
21520,9.0,3.0,0,4,1,0,3,48,9.431642228411022,1.3609765531356006,1.0625828915107411,17,0,16558.571428571428
22211,8.4,2.0,0,4,1,0,3,48,8.355614995760183,1.2809338454620642,1.0967020726461465,17,0,16558.571428571428
18589,8.5,3.0,0,4,1,0,3,48,8.051340933292979,0.7884573603642702,0.9178602867236603,17,0,16558.571428571428
18662,8.5,4.0,0,4,1,0,3,48,8.008032846969307,0.7419373447293773,0.9214647732980229,17,0,16558.571428571428
23064,8.6,3.0,0,4,1,0,3,48,8.271292652979412,0.5877866649021191,1.138820251384932,17,0,16558.571428571428
27921,8.6,4.0,0,4,1,0,3,48,7.682482446534506,0.4700036292457356,1.3786420499010876,17,0,16558.571428571428
25989,8.9,3.0,0,4,1,0,3,48,7.8655717576847906,0.262364264467491,1.2832465970015172,17,0,16558.571428571428
22243,8.3,4.0,0,4,1,0,3,48,7.8407064517494,1.7578579175523736,1.0982821215554561,17,0,16558.571428571428
34356,9.3,4.0,0,4,1,0,3,48,7.637234388789473,0.4054651081081644,1.6963800102575755,17,0,16558.571428571428
33820,8.7,4.0,0,4,1,0,3,48,6.77078942390898,0.7884573603642702,1.6699141910266388,17,0,16558.571428571428
31821,9.0,4.0,0,4,1,0,3,48,7.337587743538596,0.7884573603642702,1.5712105107232015,17,0,16558.571428571428
24161,8.6,3.0,0,4,1,0,3,48,7.903226808730733,0.5306282510621704,1.1929863030572034,17,0,16558.571428571428
33156,8.5,5.0,0,4,1,0,3,48,8.160803920954665,1.589235205116581,1.6371281761584635,17,0,16558.571428571428
12986,8.6,2.0,0,4,1,0,3,48,8.395251520610994,0.8754687373538999,0.6412035980092233,17,0,16558.571428571428
24508,8.4,4.0,0,4,1,0,3,48,7.936302693201959,0.8754687373538999,1.21011995841753,17,0,16558.571428571428
23329,8.5,2.0,0,4,1,0,3,48,8.362175469149628,0.832909122935104,1.1519050314151524,17,0,16558.571428571428
22185,8.7,4.0,0,4,1,0,3,48,7.337587743538596,0.6931471805599453,1.0954182829073325,17,0,16558.571428571428
21616,8.3,3.0,0,4,1,0,3,48,7.9287663216266955,0.5877866649021191,1.06732303823867,17,0,16558.571428571428
21553,8.5,2.0,0,4,1,0,3,48,8.465478755729558,1.1314021114911006,1.0642123169484667,17,0,16558.571428571428
24694,8.9,4.0,0,4,1,0,3,48,6.490723534502507,0.6418538861723948,1.2193039927028924,17,0,16558.571428571428
21814,8.5,3.0,0,4,1,0,3,48,7.333023014386481,0.9555114450274363,1.0770995908650236,17,0,16558.571428571428
29723,8.8,4.0,0,4,1,0,3,48,8.101071503119543,0.4054651081081644,1.4676185541065874,17,0,16558.571428571428
21498,8.8,4.0,0,4,1,0,3,48,9.141847375530883,1.7578579175523736,1.0614966078855907,17,0,16558.571428571428
20121,8.3,4.0,0,4,1,0,3,48,6.9440872082295275,1.547562508716013,0.9935051282568598,17,0,16558.571428571428
21520,9.0,3.0,0,4,1,0,3,48,9.431642228411022,1.3609765531356006,1.0625828915107411,17,0,16558.571428571428
22211,8.4,2.0,0,4,1,0,3,48,8.355614995760183,1.2809338454620642,1.0967020726461465,17,0,16558.571428571428
18589,8.5,3.0,0,4,1,0,3,48,8.051340933292979,0.7884573603642702,0.9178602867236603,17,0,16558.571428571428
18662,8.5,4.0,0,4,1,0,3,48,8.008032846969307,0.7419373447293773,0.9214647732980229,17,0,16558.571428571428
23064,8.6,3.0,0,4,1,0,3,48,8.271292652979412,0.5877866649021191,1.138820251384932,17,0,16558.571428571428
27921,8.6,4.0,0,4,1,0,3,48,7.682482446534506,0.4700036292457356,1.3786420499010876,17,0,16558.571428571428
25989,8.9,3.0,0,4,1,0,3,48,7.8655717576847906,0.262364264467491,1.2832465970015172,17,0,16558.571428571428
22243,8.3,4.0,0,4,1,0,3,48,7.8407064517494,1.7578579175523736,1.0982821215554561,17,0,16558.571428571428
34356,9.3,4.0,0,4,1,0,3,48,7.637234388789473,0.4054651081081644,1.6963800102575755,17,0,16558.571428571428
33820,8.7,4.0,0,4,1,0,3,48,6.77078942390898,0.7884573603642702,1.6699141910266388,17,0,16558.571428571428
31821,9.0,4.0,0,4,1,0,3,48,7.337587743538596,0.7884573603642702,1.5712105107232015,17,0,16558.571428571428
24161,8.6,3.0,0,4,1,0,3,48,7.903226808730733,0.5306282510621704,1.1929863030572034,17,0,16558.571428571428
33156,8.5,5.0,0,4,1,0,3,48,8.160803920954665,1.589235205116581,1.6371281761584635,17,0,16558.571428571428
12986,8.6,2.0,0,4,1,0,3,48,8.395251520610994,0.8754687373538999,0.6412035980092233,17,0,16558.571428571428
24508,8.4,4.0,0,4,1,0,3,48,7.936302693201959,0.8754687373538999,1.21011995841753,17,0,16558.571428571428
23329,8.5,2.0,0,4,1,0,3,48,8.362175469149628,0.832909122935104,1.1519050314151524,17,0,16558.571428571428
22185,8.7,4.0,0,4,1,0,3,48,7.337587743538596,0.6931471805599453,1.0954182829073325,17,0,16558.571428571428
21616,8.3,3.0,0,4,1,0,3,48,7.9287663216266955,0.5877866649021191,1.06732303823867,17,0,16558.571428571428
21553,8.5,2.0,0,4,1,0,3,48,8.465478755729558,1.1314021114911006,1.0642123169484667,17,0,16558.571428571428
24694,8.9,4.0,0,4,1,0,3,48,6.490723534502507,0.6418538861723948,1.2193039927028924,17,0,16558.571428571428
21814,8.5,3.0,0,4,1,0,3,48,7.333023014386481,0.9555114450274363,1.0770995908650236,17,0,16558.571428571428
29723,8.8,4.0,0,4,1,0,3,48,8.101071503119543,0.4054651081081644,1.4676185541065874,17,0,16558.571428571428
21498,8.8,4.0,0,4,1,0,3,48,9.141847375530883,1.7578579175523736,1.0614966078855907,17,0,16558.571428571428
20121,8.3,4.0,0,4,1,0,3,48,6.9440872082295275,1.547562508716013,0.9935051282568598,17,0,16558.571428571428
21520,9.0,3.0,0,4,1,0,3,48,9.431642228411022,1.3609765531356006,1.0625828915107411,17,0,16558.571428571428
22211,8.4,2.0,0,4,1,0,3,48,8.355614995760183,1.2809338454620642,1.0967020726461465,17,0,16558.571428571428
18589,8.5,3.0,0,4,1,0,3,48,8.051340933292979,0.7884573603642702,0.9178602867236603,17,0,16558.571428571428
18662,8.5,4.0,0,4,1,0,3,48,8.008032846969307,0.7419373447293773,0.9214647732980229,17,0,16558.571428571428
23064,8.6,3.0,0,4,1,0,3,48,8.271292652979412,0.5877866649021191,1.138820251384932,17,0,16558.571428571428
27921,8.6,4.0,0,4,1,0,3,48,7.682482446534506,0.4700036292457356,1.3786420499010876,17,0,16558.571428571428
25989,8.9,3.0,0,4,1,0,3,48,7.8655717576847906,0.262364264467491,1.2832465970015172,17,0,16558.571428571428
22243,8.3,4.0,0,4,1,0,3,48,7.8407064517494,1.7578579175523736,1.0982821215554561,17,0,16558.571428571428
34356,9.3,4.0,0,4,1,0,3,48,7.637234388789473,0.4054651081081644,1.6963800102575755,17,0,16558.571428571428
33820,8.7,4.0,0,4,1,0,3,48,6.77078942390898,0.7884573603642702,1.6699141910266388,17,0,16558.571428571428
31821,9.0,4.0,0,4,1,0,3,48,7.337587743538596,0.7884573603642702,1.5712105107232015,17,0,16558.571428571428
24161,8.6,3.0,0,4,1,0,3,48,7.903226808730733,0.5306282510621704,1.1929863030572034,17,0,16558.571428571428
33156,8.5,5.0,0,4,1,0,3,48,8.160803920954665,1.589235205116581,1.6371281761584635,17,0,16558.571428571428
12986,8.6,2.0,0,4,1,0,3,48,8.395251520610994,0.8754687373538999,0.6412035980092233,17,0,16558.571428571428
24508,8.4,4.0,0,4,1,0,3,48,7.936302693201959,0.8754687373538999,1.21011995841753,17,0,16558.571428571428
23329,8.5,2.0,0,4,1,0,3,48,8.362175469149628,0.832909122935104,1.1519050314151524,17,0,16558.571428571428
22185,8.7,4.0,0,4,1,0,3,48,7.337587743538596,0.6931471805599453,1.0954182829073325,17,0,16558.571428571428
21616,8.3,3.0,0,4,1,0,3,48,7.9287663216266955,0.5877866649021191,1.06732303823867,17,0,16558.571428571428
21553,8.5,2.0,0,4,1,0,3,48,8.465478755729558,1.1314021114911006,1.0642123169484667,17,0,16558.571428571428
24694,8.9,4.0,0,4,1,0,3,48,6.490723534502507,0.6418538861723948,1.2193039927028924,17,0,16558.571428571428
21814,8.5,3.0,0,4,1,0,3,48,7.333023014386481,0.9555114450274363,1.0770995908650236,17,0,16558.571428571428
29723,8.8,4.0,0,4,1,0,3,48,8.101071503119543,0.4054651081081644,1.4676185541065874,17,0,16558.571428571428
21498,8.8,4.0,0,4,1,0,3,48,9.141847375530883,1.7578579175523736,1.0614966078855907,17,0,16558.571428571428
26665,8.3,4.0,0,4,1,0,4,67,6.9440872082295275,1.547562508716013,1.3166251302106837,17,0,16558.571428571428
27792,9.0,3.0,0,4,1,0,4,67,9.431642228411022,1.3609765531356006,1.372272477735433,17,0,16558.571428571428
24405,8.5,3.0,0,4,1,0,4,67,8.051340933292979,0.7884573603642702,1.2050341759906895,17,0,16558.571428571428
27827,8.4,2.0,0,4,1,0,4,67,8.355614995760183,1.2809338454620642,1.3740006562299905,17,0,16558.571428571428
23992,8.5,4.0,0,4,1,0,4,67,8.008032846969307,0.7419373447293773,1.1846416697549118,17,0,16558.571428571428
36537,8.6,4.0,0,4,1,0,4,67,7.682482446534506,0.4700036292457356,1.8040702187327116,17,0,16558.571428571428
27393,8.3,4.0,0,4,1,0,4,67,7.8407064517494,1.7578579175523736,1.3525712428974783,17,0,16558.571428571428
29777,8.6,3.0,0,4,1,0,4,67,8.271292652979412,0.5877866649021191,1.4702848866410474,17,0,16558.571428571428
27510,8.5,2.0,0,4,1,0,4,67,8.465478755729558,1.1314021114911006,1.3583482967221416,17,0,16558.571428571428
39990,8.5,5.0,0,4,1,0,4,67,8.160803920954665,1.589235205116581,1.9745673713529062,17,0,16558.571428571428
24361,8.6,2.0,0,4,1,0,4,67,8.395251520610994,0.8754687373538999,1.2028616087403887,17,0,16558.571428571428
34652,8.9,3.0,0,4,1,0,4,67,7.8655717576847906,0.262364264467491,1.7109954626686898,17,0,16558.571428571428
32323,8.9,4.0,0,4,1,0,4,67,6.490723534502507,0.6418538861723948,1.5959975279879965,17,0,16558.571428571428
27686,8.5,3.0,0,4,1,0,4,67,7.333023014386481,0.9555114450274363,1.3670385657233448,17,0,16558.571428571428
41778,9.0,4.0,0,4,1,0,4,67,7.337587743538596,0.7884573603642702,2.062852604160583,17,0,16558.571428571428
29099,8.3,3.0,0,4,1,0,4,67,7.9287663216266955,0.5877866649021191,1.4368076003750492,17,0,16558.571428571428
30533,8.5,2.0,0,4,1,0,4,67,8.362175469149628,0.832909122935104,1.507613542123488,17,0,16558.571428571428
38243,8.4,4.0,1,4,1,0,4,67,7.757906208351747,0.37156355643248307,1.8883065762102822,17,0,16558.571428571428
38789,8.8,4.0,0,4,1,0,4,67,8.101071503119543,0.4054651081081644,1.9152661607253783,17,0,16558.571428571428
25316,8.2,1.0,0,4,1,0,4,67,9.112396727646056,1.3609765531356006,1.2500161933775986,17,0,16558.571428571428
32271,8.4,4.0,0,4,1,0,4,67,7.936302693201959,0.8754687373538999,1.5934299485103685,17,0,16558.571428571428
30672,8.7,4.0,0,4,1,0,4,67,7.337587743538596,0.6931471805599453,1.5144768795733017,17,0,16558.571428571428
27569,8.3,4.0,0,4,1,0,4,67,8.401108712395436,0.832909122935104,1.3612615118986815,17,0,16558.571428571428
51601,8.7,4.0,0,4,1,0,4,67,6.77078942390898,0.7884573603642702,2.5478782427902305,17,0,16558.571428571428
26665,8.3,4.0,0,4,1,0,4,67,6.9440872082295275,1.547562508716013,1.3166251302106837,17,0,16558.571428571428
27792,9.0,3.0,0,4,1,0,4,67,9.431642228411022,1.3609765531356006,1.372272477735433,17,0,16558.571428571428
24405,8.5,3.0,0,4,1,0,4,67,8.051340933292979,0.7884573603642702,1.2050341759906895,17,0,16558.571428571428
27827,8.4,2.0,0,4,1,0,4,67,8.355614995760183,1.2809338454620642,1.3740006562299905,17,0,16558.571428571428
23992,8.5,4.0,0,4,1,0,4,67,8.008032846969307,0.7419373447293773,1.1846416697549118,17,0,16558.571428571428
36537,8.6,4.0,0,4,1,0,4,67,7.682482446534506,0.4700036292457356,1.8040702187327116,17,0,16558.571428571428
27393,8.3,4.0,0,4,1,0,4,67,7.8407064517494,1.7578579175523736,1.3525712428974783,17,0,16558.571428571428
29777,8.6,3.0,0,4,1,0,4,67,8.271292652979412,0.5877866649021191,1.4702848866410474,17,0,16558.571428571428
27510,8.5,2.0,0,4,1,0,4,67,8.465478755729558,1.1314021114911006,1.3583482967221416,17,0,16558.571428571428
39990,8.5,5.0,0,4,1,0,4,67,8.160803920954665,1.589235205116581,1.9745673713529062,17,0,16558.571428571428
24361,8.6,2.0,0,4,1,0,4,67,8.395251520610994,0.8754687373538999,1.2028616087403887,17,0,16558.571428571428
34652,8.9,3.0,0,4,1,0,4,67,7.8655717576847906,0.262364264467491,1.7109954626686898,17,0,16558.571428571428
32323,8.9,4.0,0,4,1,0,4,67,6.490723534502507,0.6418538861723948,1.5959975279879965,17,0,16558.571428571428
27686,8.5,3.0,0,4,1,0,4,67,7.333023014386481,0.9555114450274363,1.3670385657233448,17,0,16558.571428571428
41778,9.0,4.0,0,4,1,0,4,67,7.337587743538596,0.7884573603642702,2.062852604160583,17,0,16558.571428571428
29099,8.3,3.0,0,4,1,0,4,67,7.9287663216266955,0.5877866649021191,1.4368076003750492,17,0,16558.571428571428
30533,8.5,2.0,0,4,1,0,4,67,8.362175469149628,0.832909122935104,1.507613542123488,17,0,16558.571428571428
38243,8.4,4.0,1,4,1,0,4,67,7.757906208351747,0.37156355643248307,1.8883065762102822,17,0,16558.571428571428
38789,8.8,4.0,0,4,1,0,4,67,8.101071503119543,0.4054651081081644,1.9152661607253783,17,0,16558.571428571428
25316,8.2,1.0,0,4,1,0,4,67,9.112396727646056,1.3609765531356006,1.2500161933775986,17,0,16558.571428571428
32271,8.4,4.0,0,4,1,0,4,67,7.936302693201959,0.8754687373538999,1.5934299485103685,17,0,16558.571428571428
30672,8.7,4.0,0,4,1,0,4,67,7.337587743538596,0.6931471805599453,1.5144768795733017,17,0,16558.571428571428
27569,8.3,4.0,0,4,1,0,4,67,8.401108712395436,0.832909122935104,1.3612615118986815,17,0,16558.571428571428
51601,8.7,4.0,0,4,1,0,4,67,6.77078942390898,0.7884573603642702,2.5478782427902305,17,0,16558.571428571428
26665,8.3,4.0,0,4,1,0,4,67,6.9440872082295275,1.547562508716013,1.3166251302106837,17,0,16558.571428571428
27792,9.0,3.0,0,4,1,0,4,67,9.431642228411022,1.3609765531356006,1.372272477735433,17,0,16558.571428571428
24405,8.5,3.0,0,4,1,0,4,67,8.051340933292979,0.7884573603642702,1.2050341759906895,17,0,16558.571428571428
27827,8.4,2.0,0,4,1,0,4,67,8.355614995760183,1.2809338454620642,1.3740006562299905,17,0,16558.571428571428
23992,8.5,4.0,0,4,1,0,4,67,8.008032846969307,0.7419373447293773,1.1846416697549118,17,0,16558.571428571428
36537,8.6,4.0,0,4,1,0,4,67,7.682482446534506,0.4700036292457356,1.8040702187327116,17,0,16558.571428571428
27393,8.3,4.0,0,4,1,0,4,67,7.8407064517494,1.7578579175523736,1.3525712428974783,17,0,16558.571428571428
29777,8.6,3.0,0,4,1,0,4,67,8.271292652979412,0.5877866649021191,1.4702848866410474,17,0,16558.571428571428
27510,8.5,2.0,0,4,1,0,4,67,8.465478755729558,1.1314021114911006,1.3583482967221416,17,0,16558.571428571428
39990,8.5,5.0,0,4,1,0,4,67,8.160803920954665,1.589235205116581,1.9745673713529062,17,0,16558.571428571428
24361,8.6,2.0,0,4,1,0,4,67,8.395251520610994,0.8754687373538999,1.2028616087403887,17,0,16558.571428571428
34652,8.9,3.0,0,4,1,0,4,67,7.8655717576847906,0.262364264467491,1.7109954626686898,17,0,16558.571428571428
32323,8.9,4.0,0,4,1,0,4,67,6.490723534502507,0.6418538861723948,1.5959975279879965,17,0,16558.571428571428
27686,8.5,3.0,0,4,1,0,4,67,7.333023014386481,0.9555114450274363,1.3670385657233448,17,0,16558.571428571428
41778,9.0,4.0,0,4,1,0,4,67,7.337587743538596,0.7884573603642702,2.062852604160583,17,0,16558.571428571428
29099,8.3,3.0,0,4,1,0,4,67,7.9287663216266955,0.5877866649021191,1.4368076003750492,17,0,16558.571428571428
30533,8.5,2.0,0,4,1,0,4,67,8.362175469149628,0.832909122935104,1.507613542123488,17,0,16558.571428571428
38243,8.4,4.0,1,4,1,0,4,67,7.757906208351747,0.37156355643248307,1.8883065762102822,17,0,16558.571428571428
38789,8.8,4.0,0,4,1,0,4,67,8.101071503119543,0.4054651081081644,1.9152661607253783,17,0,16558.571428571428
25316,8.2,1.0,0,4,1,0,4,67,9.112396727646056,1.3609765531356006,1.2500161933775986,17,0,16558.571428571428
32271,8.4,4.0,0,4,1,0,4,67,7.936302693201959,0.8754687373538999,1.5934299485103685,17,0,16558.571428571428
30672,8.7,4.0,0,4,1,0,4,67,7.337587743538596,0.6931471805599453,1.5144768795733017,17,0,16558.571428571428
27569,8.3,4.0,0,4,1,0,4,67,8.401108712395436,0.832909122935104,1.3612615118986815,17,0,16558.571428571428
51601,8.7,4.0,0,4,1,0,4,67,6.77078942390898,0.7884573603642702,2.5478782427902305,17,0,16558.571428571428
26665,8.3,4.0,0,4,1,0,4,67,6.9440872082295275,1.547562508716013,1.3166251302106837,17,0,16558.571428571428
27792,9.0,3.0,0,4,1,0,4,67,9.431642228411022,1.3609765531356006,1.372272477735433,17,0,16558.571428571428
24405,8.5,3.0,0,4,1,0,4,67,8.051340933292979,0.7884573603642702,1.2050341759906895,17,0,16558.571428571428
27827,8.4,2.0,0,4,1,0,4,67,8.355614995760183,1.2809338454620642,1.3740006562299905,17,0,16558.571428571428
23992,8.5,4.0,0,4,1,0,4,67,8.008032846969307,0.7419373447293773,1.1846416697549118,17,0,16558.571428571428
36537,8.6,4.0,0,4,1,0,4,67,7.682482446534506,0.4700036292457356,1.8040702187327116,17,0,16558.571428571428
27393,8.3,4.0,0,4,1,0,4,67,7.8407064517494,1.7578579175523736,1.3525712428974783,17,0,16558.571428571428
29777,8.6,3.0,0,4,1,0,4,67,8.271292652979412,0.5877866649021191,1.4702848866410474,17,0,16558.571428571428
27510,8.5,2.0,0,4,1,0,4,67,8.465478755729558,1.1314021114911006,1.3583482967221416,17,0,16558.571428571428
39990,8.5,5.0,0,4,1,0,4,67,8.160803920954665,1.589235205116581,1.9745673713529062,17,0,16558.571428571428
24361,8.6,2.0,0,4,1,0,4,67,8.395251520610994,0.8754687373538999,1.2028616087403887,17,0,16558.571428571428
34652,8.9,3.0,0,4,1,0,4,67,7.8655717576847906,0.262364264467491,1.7109954626686898,17,0,16558.571428571428
32323,8.9,4.0,0,4,1,0,4,67,6.490723534502507,0.6418538861723948,1.5959975279879965,17,0,16558.571428571428
27686,8.5,3.0,0,4,1,0,4,67,7.333023014386481,0.9555114450274363,1.3670385657233448,17,0,16558.571428571428
41778,9.0,4.0,0,4,1,0,4,67,7.337587743538596,0.7884573603642702,2.062852604160583,17,0,16558.571428571428
