city,hotel_name,price,rating,stars,distance_km,breakfast,review_count,month,day_of_week,is_weekend,stay_length
prague,a&o Prague Rhea,3883,7.8,6.0,5.7,False,24681.0,4,5,1,3
prague,The Cloud One Prague,8250,8.7,8.0,1.0,False,5701.0,4,5,1,3
prague,Grand Hotel Prague Towers - Czech Leading Hotels,9695,9.0,10.0,2.8,False,19623.0,4,5,1,3
prague,Libero Apartments,7100,9.3,8.0,1.8,False,1783.0,4,5,1,3
prague,Admiral Botel,7594,8.6,6.0,2.0,True,3422.0,4,5,1,3
prague,Perla Hotel,10355,8.7,8.0,0.4,False,5234.0,4,5,1,3
prague,Hotel Ariston Prague,5787,8.2,8.0,2.0,True,9070.0,4,5,1,3
prague,Mama Shelter Prague,6856,8.9,8.0,1.9,False,4735.0,4,5,1,3
prague,Hotel Ambiance,6504,8.3,8.0,1.7,True,6240.0,4,5,1,3
prague,Grandium Hotel Prague,9146,8.6,10.0,0.8,False,14042.0,4,5,1,3
prague,Motel One Prague-Florentinum,9550,8.7,6.0,1.0,False,4988.0,4,5,1,3
prague,Martin Hotel Prague,6393,8.4,8.0,1.7,True,4594.0,4,5,1,3
prague,Ibis Praha Mala Strana,5946,8.3,6.0,2.2,False,4405.0,4,5,1,3
prague,Majestic Plaza Hotel Prague,8735,8.6,8.0,1.0,False,6889.0,4,5,1,3
prague,Clarion Congress Hotel Prague,5964,9.2,8.0,6.3,True,7679.0,4,5,1,3
prague,City Central De Luxe,8402,7.6,6.0,1.6,True,6882.0,4,5,1,3
prague,La Fenice,6853,8.9,8.0,2.1,False,3540.0,4,5,1,3
prague,Narodni Stay,7971,8.3,6.0,0.6,False,6018.0,4,5,1,3
prague,Hotel Bologna,7014,8.6,8.0,0.6,False,10887.0,4,5,1,3
prague,Hotel ILF,7513,8.3,6.0,5.2,True,2059.0,4,5,1,3
prague,Hermitage Hotel Prague,8307,9.1,8.0,2.1,False,5915.0,4,5,1,3
prague,Expo Hotel,10950,8.8,8.0,2.4,True,4722.0,4,5,1,3
prague,Diplomat Hotel Prague,8396,8.9,8.0,2.6,True,5948.0,4,5,1,3
prague,Zleep Hotel Prague,4608,8.4,6.0,4.5,False,3584.0,4,5,1,3
prague,a&o Prague Rhea,3883,7.8,6.0,5.7,False,24681.0,4,5,1,3
prague,The Cloud One Prague,8250,8.7,8.0,1.0,False,5701.0,4,5,1,3
prague,Grand Hotel Prague Towers - Czech Leading Hotels,9695,9.0,10.0,2.8,False,19623.0,4,5,1,3
prague,Libero Apartments,7100,9.3,8.0,1.8,False,1783.0,4,5,1,3
prague,Admiral Botel,7594,8.6,6.0,2.0,True,3422.0,4,5,1,3
prague,Perla Hotel,10355,8.7,8.0,0.4,False,5234.0,4,5,1,3
prague,Hotel Ariston Prague,5787,8.2,8.0,2.0,True,9070.0,4,5,1,3
prague,Mama Shelter Prague,6856,8.9,8.0,1.9,False,4735.0,4,5,1,3
prague,Hotel Ambiance,6504,8.3,8.0,1.7,True,6240.0,4,5,1,3
prague,Grandium Hotel Prague,9146,8.6,10.0,0.8,False,14042.0,4,5,1,3
prague,Motel One Prague-Florentinum,9550,8.7,6.0,1.0,False,4988.0,4,5,1,3
prague,Martin Hotel Prague,6393,8.4,8.0,1.7,True,4594.0,4,5,1,3
prague,Ibis Praha Mala Strana,5946,8.3,6.0,2.2,False,4405.0,4,5,1,3
prague,Majestic Plaza Hotel Prague,8735,8.6,8.0,1.0,False,6889.0,4,5,1,3
prague,Clarion Congress Hotel Prague,5964,9.2,8.0,6.3,True,7679.0,4,5,1,3
prague,City Central De Luxe,8402,7.6,6.0,1.6,True,6882.0,4,5,1,3
prague,La Fenice,6853,8.9,8.0,2.1,False,3540.0,4,5,1,3
prague,Narodni Stay,7971,8.3,6.0,0.6,False,6018.0,4,5,1,3
prague,Hotel Bologna,7014,8.6,8.0,0.6,False,10887.0,4,5,1,3
prague,Hotel ILF,7513,8.3,6.0,5.2,True,2059.0,4,5,1,3
prague,Hermitage Hotel Prague,8307,9.1,8.0,2.1,False,5915.0,4,5,1,3
prague,Expo Hotel,10950,8.8,8.0,2.4,True,4722.0,4,5,1,3
prague,Diplomat Hotel Prague,8396,8.9,8.0,2.6,True,5948.0,4,5,1,3
prague,Zleep Hotel Prague,4608,8.4,6.0,4.5,False,3584.0,4,5,1,3
prague,a&o Prague Rhea,3883,7.8,6.0,5.7,False,24681.0,4,5,1,3
prague,The Cloud One Prague,8250,8.7,8.0,1.0,False,5701.0,4,5,1,3
prague,Grand Hotel Prague Towers - Czech Leading Hotels,9695,9.0,10.0,2.8,False,19623.0,4,5,1,3
prague,Libero Apartments,7100,9.3,8.0,1.8,False,1783.0,4,5,1,3
prague,Admiral Botel,7594,8.6,6.0,2.0,True,3422.0,4,5,1,3
prague,Perla Hotel,10355,8.7,8.0,0.4,False,5234.0,4,5,1,3
prague,Hotel Ariston Prague,5787,8.2,8.0,2.0,True,9070.0,4,5,1,3
prague,Mama Shelter Prague,6856,8.9,8.0,1.9,False,4735.0,4,5,1,3
prague,Hotel Ambiance,6504,8.3,8.0,1.7,True,6240.0,4,5,1,3
prague,Grandium Hotel Prague,9146,8.6,10.0,0.8,False,14042.0,4,5,1,3
prague,Motel One Prague-Florentinum,9550,8.7,6.0,1.0,False,4988.0,4,5,1,3
prague,Martin Hotel Prague,6393,8.4,8.0,1.7,True,4594.0,4,5,1,3
prague,Ibis Praha Mala Strana,5946,8.3,6.0,2.2,False,4405.0,4,5,1,3
prague,Majestic Plaza Hotel Prague,8735,8.6,8.0,1.0,False,6889.0,4,5,1,3
prague,Clarion Congress Hotel Prague,5964,9.2,8.0,6.3,True,7679.0,4,5,1,3
prague,City Central De Luxe,8402,7.6,6.0,1.6,True,6882.0,4,5,1,3
prague,La Fenice,6853,8.9,8.0,2.1,False,3540.0,4,5,1,3
prague,Narodni Stay,7971,8.3,6.0,0.6,False,6018.0,4,5,1,3
prague,Hotel Bologna,7014,8.6,8.0,0.6,False,10887.0,4,5,1,3
prague,Hotel ILF,7513,8.3,6.0,5.2,True,2059.0,4,5,1,3
prague,Hermitage Hotel Prague,8307,9.1,8.0,2.1,False,5915.0,4,5,1,3
prague,Expo Hotel,10950,8.8,8.0,2.4,True,4722.0,4,5,1,3
prague,Diplomat Hotel Prague,8396,8.9,8.0,2.6,True,5948.0,4,5,1,3
prague,Zleep Hotel Prague,4608,8.4,6.0,4.5,False,3584.0,4,5,1,3
prague,a&o Prague Rhea,3883,7.8,6.0,5.7,False,24681.0,4,5,1,3
prague,The Cloud One Prague,8250,8.7,8.0,1.0,False,5701.0,4,5,1,3
prague,Grand Hotel Prague Towers - Czech Leading Hotels,9695,9.0,10.0,2.8,False,19623.0,4,5,1,3
prague,Libero Apartments,7100,9.3,8.0,1.8,False,1783.0,4,5,1,3
prague,Admiral Botel,7594,8.6,6.0,2.0,True,3422.0,4,5,1,3
prague,Perla Hotel,10355,8.7,8.0,0.4,False,5234.0,4,5,1,3
prague,Hotel Ariston Prague,5787,8.2,8.0,2.0,True,9070.0,4,5,1,3
prague,Mama Shelter Prague,6856,8.9,8.0,1.9,False,4735.0,4,5,1,3
prague,Hotel Ambiance,6504,8.3,8.0,1.7,True,6240.0,4,5,1,3
prague,Grandium Hotel Prague,9146,8.6,10.0,0.8,False,14042.0,4,5,1,3
prague,Motel One Prague-Florentinum,9550,8.7,6.0,1.0,False,4988.0,4,5,1,3
prague,Martin Hotel Prague,6393,8.4,8.0,1.7,True,4594.0,4,5,1,3
prague,Ibis Praha Mala Strana,5946,8.3,6.0,2.2,False,4405.0,4,5,1,3
prague,Majestic Plaza Hotel Prague,8735,8.6,8.0,1.0,False,6889.0,4,5,1,3
prague,Clarion Congress Hotel Prague,5964,9.2,8.0,6.3,True,7679.0,4,5,1,3
prague,City Central De Luxe,8402,7.6,6.0,1.6,True,6882.0,4,5,1,3
prague,La Fenice,6853,8.9,8.0,2.1,False,3540.0,4,5,1,3
prague,Narodni Stay,7971,8.3,6.0,0.6,False,6018.0,4,5,1,3
prague,Hotel Bologna,7014,8.6,8.0,0.6,False,10887.0,4,5,1,3
prague,Hotel ILF,7513,8.3,6.0,5.2,True,2059.0,4,5,1,3
prague,Hermitage Hotel Prague,8307,9.1,8.0,2.1,False,5915.0,4,5,1,3
prague,Expo Hotel,10950,8.8,8.0,2.4,True,4722.0,4,5,1,3
prague,Diplomat Hotel Prague,8396,8.9,8.0,2.6,True,5948.0,4,5,1,3
prague,Zleep Hotel Prague,4608,8.4,6.0,4.5,False,3584.0,4,5,1,3
prague,Residence Vocelova,13737,9.5,8.0,1.5,False,868.0,4,5,1,3
prague,a&o Prague Rhea,3883,7.8,6.0,5.7,False,24681.0,4,5,1,3
prague,The Cloud One Prague,8250,8.7,8.0,1.0,False,5701.0,4,5,1,3
prague,Grand Hotel Prague Towers - Czech Leading Hotels,9695,9.0,10.0,2.8,False,19623.0,4,5,1,3
prague,Libero Apartments,7100,9.3,8.0,1.8,False,1783.0,4,5,1,3
prague,Admiral Botel,7594,8.6,6.0,2.0,True,3422.0,4,5,1,3
prague,Perla Hotel,10355,8.7,8.0,0.4,False,5234.0,4,5,1,3
prague,Hotel Ariston Prague,5787,8.2,8.0,2.0,True,9070.0,4,5,1,3
prague,Mama Shelter Prague,6856,8.9,8.0,1.9,False,4735.0,4,5,1,3
prague,Hotel Ambiance,6504,8.3,8.0,1.7,True,6240.0,4,5,1,3
prague,Grandium Hotel Prague,9146,8.6,10.0,0.8,False,14042.0,4,5,1,3
prague,Motel One Prague-Florentinum,9550,8.7,6.0,1.0,False,4988.0,4,5,1,3
prague,Martin Hotel Prague,6393,8.4,8.0,1.7,True,4594.0,4,5,1,3
prague,Ibis Praha Mala Strana,5946,8.3,6.0,2.2,False,4405.0,4,5,1,3
prague,Majestic Plaza Hotel Prague,8735,8.6,8.0,1.0,False,6889.0,4,5,1,3
prague,Clarion Congress Hotel Prague,5964,9.2,8.0,6.3,True,7679.0,4,5,1,3
prague,City Central De Luxe,8402,7.6,6.0,1.6,True,6882.0,4,5,1,3
prague,La Fenice,6853,8.9,8.0,2.1,False,3540.0,4,5,1,3
prague,Narodni Stay,7971,8.3,6.0,0.6,False,6018.0,4,5,1,3
prague,Hotel Bologna,7014,8.6,8.0,0.6,False,10887.0,4,5,1,3
prague,Hotel ILF,7513,8.3,6.0,5.2,True,2059.0,4,5,1,3
prague,Hermitage Hotel Prague,8307,9.1,8.0,2.1,False,5915.0,4,5,1,3
prague,Expo Hotel,10950,8.8,8.0,2.4,True,4722.0,4,5,1,3
prague,Diplomat Hotel Prague,8396,8.9,8.0,2.6,True,5948.0,4,5,1,3
prague,Zleep Hotel Prague,4608,8.4,6.0,4.5,False,3584.0,4,5,1,3
prague,a&o Prague Rhea,3883,7.8,6.0,5.7,False,24681.0,4,5,1,3
prague,The Cloud One Prague,8250,8.7,8.0,1.0,False,5701.0,4,5,1,3
prague,Grand Hotel Prague Towers - Czech Leading Hotels,9695,9.0,10.0,2.8,False,19623.0,4,5,1,3
prague,Libero Apartments,7100,9.3,8.0,1.8,False,1783.0,4,5,1,3
prague,Admiral Botel,7594,8.6,6.0,2.0,True,3422.0,4,5,1,3
prague,Perla Hotel,10355,8.7,8.0,0.4,False,5234.0,4,5,1,3
prague,Hotel Ariston Prague,5787,8.2,8.0,2.0,True,9070.0,4,5,1,3
prague,Mama Shelter Prague,6856,8.9,8.0,1.9,False,4735.0,4,5,1,3
prague,Hotel Ambiance,6504,8.3,8.0,1.7,True,6240.0,4,5,1,3
prague,Grandium Hotel Prague,9146,8.6,10.0,0.8,False,14042.0,4,5,1,3
prague,Motel One Prague-Florentinum,9550,8.7,6.0,1.0,False,4988.0,4,5,1,3
prague,Martin Hotel Prague,6393,8.4,8.0,1.7,True,4594.0,4,5,1,3
prague,Ibis Praha Mala Strana,5946,8.3,6.0,2.2,False,4405.0,4,5,1,3
prague,Majestic Plaza Hotel Prague,8735,8.6,8.0,1.0,False,6889.0,4,5,1,3
prague,Clarion Congress Hotel Prague,5964,9.2,8.0,6.3,True,7679.0,4,5,1,3
prague,City Central De Luxe,8402,7.6,6.0,1.6,True,6882.0,4,5,1,3
prague,La Fenice,6853,8.9,8.0,2.1,False,3540.0,4,5,1,3
prague,Narodni Stay,7971,8.3,6.0,0.6,False,6018.0,4,5,1,3
prague,Hotel Bologna,7014,8.6,8.0,0.6,False,10887.0,4,5,1,3
prague,Hotel ILF,7513,8.3,6.0,5.2,True,2059.0,4,5,1,3
prague,Hermitage Hotel Prague,8307,9.1,8.0,2.1,False,5915.0,4,5,1,3
prague,Expo Hotel,10950,8.8,8.0,2.4,True,4722.0,4,5,1,3
prague,Diplomat Hotel Prague,8396,8.9,8.0,2.6,True,5948.0,4,5,1,3
prague,Zleep Hotel Prague,4608,8.4,6.0,4.5,False,3584.0,4,5,1,3
prague,"STAGES HOTEL Prague, a Tribute Portfolio Hotel",2109,9.4,8.0,5.6,True,17618.0,4,1,0,1
prague,a&o Prague Rhea,1162,7.8,6.0,5.7,False,24681.0,4,1,0,1
prague,The Cloud One Prague,6150,8.7,8.0,1.0,False,5701.0,4,1,0,1
prague,Perla Hotel,3746,8.7,8.0,0.4,False,5234.0,4,1,0,1
prague,Grand Hotel Prague Towers - Czech Leading Hotels,3699,9.0,10.0,2.8,False,19623.0,4,1,0,1
prague,Libero Apartments,3126,9.3,8.0,1.8,False,1783.0,4,1,0,1
prague,Admiral Botel,2523,8.6,6.0,2.0,True,3422.0,4,1,0,1
prague,Mama Shelter Prague,3478,8.9,8.0,1.9,False,4735.0,4,1,0,1
prague,Hotel Ariston Prague,1937,8.2,8.0,2.0,True,9070.0,4,1,0,1
prague,Grandium Hotel Prague,4649,8.6,10.0,0.8,True,14042.0,4,1,0,1
prague,Motel One Prague-Florentinum,5450,8.7,6.0,1.0,False,4988.0,4,1,0,1
prague,Martin Hotel Prague,2965,8.4,8.0,1.7,True,4594.0,4,1,0,1
prague,Ibis Praha Mala Strana,2308,8.3,6.0,2.2,False,4405.0,4,1,0,1
prague,Koruna Hotel,4949,8.1,6.0,0.9,False,2697.0,4,1,0,1
prague,Majestic Plaza Hotel Prague,3410,8.6,8.0,1.0,True,6889.0,4,1,0,1
prague,Old Prague Hotel,2501,8.9,6.0,0.4,True,5768.0,4,1,0,1
prague,Clarion Congress Hotel Prague,2034,9.2,8.0,6.3,True,7679.0,4,1,0,1
prague,City Central De Luxe,3013,7.6,6.0,1.6,True,6882.0,4,1,0,1
prague,La Fenice,1548,8.9,8.0,2.1,False,3540.0,4,1,0,1
prague,Narodni Stay,2258,8.3,6.0,0.6,False,6018.0,4,1,0,1
prague,Hotel Bologna,2532,8.6,8.0,0.6,False,10887.0,4,1,0,1
prague,Krakovka Residence,2005,8.9,8.0,1.2,False,882.0,4,1,0,1
prague,Hermitage Hotel Prague,3920,9.1,8.0,2.1,False,5915.0,4,1,0,1
prague,Aparthotel Wenceslas,3013,8.5,6.0,0.9,False,652.0,4,1,0,1
prague,"STAGES HOTEL Prague, a Tribute Portfolio Hotel",2109,9.4,8.0,5.6,True,17618.0,4,1,0,1
prague,a&o Prague Rhea,1162,7.8,6.0,5.7,False,24681.0,4,1,0,1
prague,The Cloud One Prague,6150,8.7,8.0,1.0,False,5701.0,4,1,0,1
prague,Perla Hotel,3746,8.7,8.0,0.4,False,5234.0,4,1,0,1
prague,Grand Hotel Prague Towers - Czech Leading Hotels,3699,9.0,10.0,2.8,False,19623.0,4,1,0,1
prague,Libero Apartments,3126,9.3,8.0,1.8,False,1783.0,4,1,0,1
prague,Admiral Botel,2523,8.6,6.0,2.0,True,3422.0,4,1,0,1
prague,Mama Shelter Prague,3478,8.9,8.0,1.9,False,4735.0,4,1,0,1
prague,Hotel Ariston Prague,1937,8.2,8.0,2.0,True,9070.0,4,1,0,1
prague,Grandium Hotel Prague,4478,8.6,10.0,0.8,True,14042.0,4,1,0,1
prague,Motel One Prague-Florentinum,5450,8.7,6.0,1.0,False,4988.0,4,1,0,1
prague,Martin Hotel Prague,2965,8.4,8.0,1.7,True,4594.0,4,1,0,1
prague,Ibis Praha Mala Strana,2308,8.3,6.0,2.2,False,4405.0,4,1,0,1
prague,Koruna Hotel,4949,8.1,6.0,0.9,False,2697.0,4,1,0,1
prague,Majestic Plaza Hotel Prague,3410,8.6,8.0,1.0,True,6889.0,4,1,0,1
prague,Old Prague Hotel,2501,8.9,6.0,0.4,True,5768.0,4,1,0,1
prague,Clarion Congress Hotel Prague,2034,9.2,8.0,6.3,True,7679.0,4,1,0,1
prague,City Central De Luxe,3013,7.6,6.0,1.6,True,6882.0,4,1,0,1
prague,La Fenice,1548,8.9,8.0,2.1,False,3540.0,4,1,0,1
prague,Narodni Stay,2258,8.3,6.0,0.6,False,6018.0,4,1,0,1
prague,Hotel Bologna,2532,8.6,8.0,0.6,False,10887.0,4,1,0,1
prague,Krakovka Residence,2005,8.9,8.0,1.2,False,882.0,4,1,0,1
prague,Hermitage Hotel Prague,3920,9.1,8.0,2.1,False,5915.0,4,1,0,1
prague,"STAGES HOTEL Prague, a Tribute Portfolio Hotel",2109,9.4,8.0,5.6,True,17618.0,4,1,0,1
prague,a&o Prague Rhea,1162,7.8,6.0,5.7,False,24681.0,4,1,0,1
prague,The Cloud One Prague,6150,8.7,8.0,1.0,False,5701.0,4,1,0,1
prague,Perla Hotel,3746,8.7,8.0,0.4,False,5234.0,4,1,0,1
prague,Grand Hotel Prague Towers - Czech Leading Hotels,3699,9.0,10.0,2.8,False,19623.0,4,1,0,1
prague,Libero Apartments,3126,9.3,8.0,1.8,False,1783.0,4,1,0,1
prague,Admiral Botel,2523,8.6,6.0,2.0,True,3422.0,4,1,0,1
prague,Mama Shelter Prague,3478,8.9,8.0,1.9,False,4735.0,4,1,0,1
prague,Hotel Ariston Prague,1937,8.2,8.0,2.0,True,9070.0,4,1,0,1
prague,Grandium Hotel Prague,4478,8.6,10.0,0.8,True,14042.0,4,1,0,1
prague,Motel One Prague-Florentinum,5450,8.7,6.0,1.0,False,4988.0,4,1,0,1
prague,Martin Hotel Prague,2965,8.4,8.0,1.7,True,4594.0,4,1,0,1
prague,Ibis Praha Mala Strana,2308,8.3,6.0,2.2,False,4405.0,4,1,0,1
prague,Koruna Hotel,4949,8.1,6.0,0.9,False,2697.0,4,1,0,1
prague,Majestic Plaza Hotel Prague,3410,8.6,8.0,1.0,True,6889.0,4,1,0,1
prague,Old Prague Hotel,2501,8.9,6.0,0.4,True,5768.0,4,1,0,1
prague,Clarion Congress Hotel Prague,2034,9.2,8.0,6.3,True,7679.0,4,1,0,1
prague,City Central De Luxe,3013,7.6,6.0,1.6,True,6882.0,4,1,0,1
prague,La Fenice,1548,8.9,8.0,2.1,False,3540.0,4,1,0,1
prague,Narodni Stay,2258,8.3,6.0,0.6,False,6018.0,4,1,0,1
prague,Hotel Bologna,2532,8.6,8.0,0.6,False,10887.0,4,1,0,1
prague,Krakovka Residence,2005,8.9,8.0,1.2,False,882.0,4,1,0,1
prague,Hermitage Hotel Prague,3920,9.1,8.0,2.1,False,5915.0,4,1,0,1
prague,"STAGES HOTEL Prague, a Tribute Portfolio Hotel",2109,9.4,8.0,5.6,True,17618.0,4,1,0,1
prague,a&o Prague Rhea,1162,7.8,6.0,5.7,False,24681.0,4,1,0,1
prague,The Cloud One Prague,6150,8.7,8.0,1.0,False,5701.0,4,1,0,1
prague,Perla Hotel,3746,8.7,8.0,0.4,False,5234.0,4,1,0,1
prague,Grand Hotel Prague Towers - Czech Leading Hotels,3699,9.0,10.0,2.8,False,19623.0,4,1,0,1
prague,Libero Apartments,3126,9.3,8.0,1.8,False,1783.0,4,1,0,1
prague,Admiral Botel,2523,8.6,6.0,2.0,True,3422.0,4,1,0,1
prague,Mama Shelter Prague,3478,8.9,8.0,1.9,False,4735.0,4,1,0,1
prague,Hotel Ariston Prague,1937,8.2,8.0,2.0,True,9070.0,4,1,0,1
prague,Grandium Hotel Prague,4478,8.6,10.0,0.8,True,14042.0,4,1,0,1
prague,Motel One Prague-Florentinum,5450,8.7,6.0,1.0,False,4988.0,4,1,0,1
prague,Martin Hotel Prague,2965,8.4,8.0,1.7,True,4594.0,4,1,0,1
prague,Ibis Praha Mala Strana,2308,8.3,6.0,2.2,False,4405.0,4,1,0,1
prague,Koruna Hotel,4949,8.1,6.0,0.9,False,2697.0,4,1,0,1
prague,Majestic Plaza Hotel Prague,3410,8.6,8.0,1.0,True,6889.0,4,1,0,1
prague,Old Prague Hotel,2501,8.9,6.0,0.4,True,5768.0,4,1,0,1
prague,Clarion Congress Hotel Prague,2034,9.2,8.0,6.3,True,7679.0,4,1,0,1
prague,City Central De Luxe,3013,7.6,6.0,1.6,True,6882.0,4,1,0,1
prague,La Fenice,1548,8.9,8.0,2.1,False,3540.0,4,1,0,1
prague,Narodni Stay,2258,8.3,6.0,0.6,False,6018.0,4,1,0,1
prague,Hotel Bologna,2532,8.6,8.0,0.6,False,10887.0,4,1,0,1
prague,Krakovka Residence,2005,8.9,8.0,1.2,False,882.0,4,1,0,1
prague,Hermitage Hotel Prague,3920,9.1,8.0,2.1,False,5915.0,4,1,0,1
prague,"STAGES HOTEL Prague, a Tribute Portfolio Hotel",2109,9.4,8.0,5.6,True,17618.0,4,1,0,1
prague,a&o Prague Rhea,1162,7.8,6.0,5.7,False,24681.0,4,1,0,1
prague,The Cloud One Prague,6150,8.7,8.0,1.0,False,5701.0,4,1,0,1
prague,Perla Hotel,3746,8.7,8.0,0.4,False,5234.0,4,1,0,1
prague,Grand Hotel Prague Towers - Czech Leading Hotels,3699,9.0,10.0,2.8,False,19623.0,4,1,0,1
prague,Libero Apartments,3126,9.3,8.0,1.8,False,1783.0,4,1,0,1
prague,Admiral Botel,2523,8.6,6.0,2.0,True,3422.0,4,1,0,1
prague,Mama Shelter Prague,3478,8.9,8.0,1.9,False,4735.0,4,1,0,1
prague,Hotel Ariston Prague,1937,8.2,8.0,2.0,True,9070.0,4,1,0,1
prague,Grandium Hotel Prague,4478,8.6,10.0,0.8,True,14042.0,4,1,0,1
prague,Motel One Prague-Florentinum,5450,8.7,6.0,1.0,False,4988.0,4,1,0,1
prague,Martin Hotel Prague,2965,8.4,8.0,1.7,True,4594.0,4,1,0,1
prague,Ibis Praha Mala Strana,2308,8.3,6.0,2.2,False,4405.0,4,1,0,1
prague,Koruna Hotel,4949,8.1,6.0,0.9,False,2697.0,4,1,0,1
prague,Majestic Plaza Hotel Prague,3410,8.6,8.0,1.0,True,6889.0,4,1,0,1
prague,Old Prague Hotel,2501,8.9,6.0,0.4,True,5768.0,4,1,0,1
prague,Clarion Congress Hotel Prague,2034,9.2,8.0,6.3,True,7679.0,4,1,0,1
prague,City Central De Luxe,3013,7.6,6.0,1.6,True,6882.0,4,1,0,1
prague,La Fenice,1548,8.9,8.0,2.1,False,3540.0,4,1,0,1
prague,Narodni Stay,2258,8.3,6.0,0.6,False,6018.0,4,1,0,1
prague,Hotel Bologna,2532,8.6,8.0,0.6,False,10887.0,4,1,0,1
prague,Krakovka Residence,2005,8.9,8.0,1.2,False,882.0,4,1,0,1
prague,Hermitage Hotel Prague,3920,9.1,8.0,2.1,False,5915.0,4,1,0,1
prague,"STAGES HOTEL Prague, a Tribute Portfolio Hotel",2109,9.4,8.0,5.6,True,17618.0,4,1,0,1
prague,a&o Prague Rhea,1162,7.8,6.0,5.7,False,24681.0,4,1,0,1
prague,The Cloud One Prague,6150,8.7,8.0,1.0,False,5701.0,4,1,0,1
prague,Perla Hotel,3746,8.7,8.0,0.4,False,5234.0,4,1,0,1
prague,Grand Hotel Prague Towers - Czech Leading Hotels,3699,9.0,10.0,2.8,False,19623.0,4,1,0,1
prague,Libero Apartments,3126,9.3,8.0,1.8,False,1783.0,4,1,0,1
prague,Admiral Botel,2523,8.6,6.0,2.0,True,3422.0,4,1,0,1
prague,Mama Shelter Prague,3478,8.9,8.0,1.9,False,4735.0,4,1,0,1
prague,Hotel Ariston Prague,1937,8.2,8.0,2.0,True,9070.0,4,1,0,1
prague,Grandium Hotel Prague,4478,8.6,10.0,0.8,True,14042.0,4,1,0,1
prague,Motel One Prague-Florentinum,5450,8.7,6.0,1.0,False,4988.0,4,1,0,1
prague,Martin Hotel Prague,2965,8.4,8.0,1.7,True,4594.0,4,1,0,1
prague,Ibis Praha Mala Strana,2308,8.3,6.0,2.2,False,4405.0,4,1,0,1
prague,Koruna Hotel,4949,8.1,6.0,0.9,False,2697.0,4,1,0,1
prague,Majestic Plaza Hotel Prague,3410,8.6,8.0,1.0,True,6889.0,4,1,0,1
prague,Old Prague Hotel,2501,8.9,6.0,0.4,True,5768.0,4,1,0,1
prague,Clarion Congress Hotel Prague,2034,9.2,8.0,6.3,True,7679.0,4,1,0,1
prague,City Central De Luxe,3013,7.6,6.0,1.6,True,6882.0,4,1,0,1
prague,La Fenice,1548,8.9,8.0,2.1,False,3540.0,4,1,0,1
prague,Narodni Stay,2258,8.3,6.0,0.6,False,6018.0,4,1,0,1
prague,Hotel Bologna,2532,8.6,8.0,0.6,False,10887.0,4,1,0,1
prague,Krakovka Residence,2005,8.9,8.0,1.2,False,882.0,4,1,0,1
prague,Hermitage Hotel Prague,3920,9.1,8.0,2.1,False,5915.0,4,1,0,1
prague,"STAGES HOTEL Prague, a Tribute Portfolio Hotel",17001,9.4,8.0,5.6,True,17618.0,5,4,0,4
prague,The Cloud One Prague,20364,8.7,8.0,1.0,False,5701.0,5,4,0,4
prague,Grand Hotel Prague Towers - Czech Leading Hotels,29799,9.0,10.0,2.8,False,19623.0,5,4,0,4
prague,Libero Apartments,19056,9.3,8.0,1.8,False,1783.0,5,4,0,4
prague,Mama Shelter Prague,16703,8.9,8.0,1.9,False,4735.0,5,4,0,4
prague,Grandium Hotel Prague,21907,8.6,10.0,0.8,True,14042.0,5,4,0,4
prague,Motel One Prague-Florentinum,20200,8.7,6.0,1.0,False,4988.0,5,4,0,4
prague,Martin Hotel Prague,18068,8.4,8.0,1.7,True,4594.0,5,4,0,4
prague,Ibis Praha Mala Strana,12252,8.3,6.0,2.2,False,4405.0,5,4,0,4
prague,Majestic Plaza Hotel Prague,18879,8.6,8.0,1.0,True,6889.0,5,4,0,4
prague,Narodni Stay,17446,8.3,6.0,0.6,False,6018.0,5,4,0,4
prague,Diplomat Hotel Prague,20234,8.9,8.0,2.6,True,5948.0,5,4,0,4
prague,Zleep Hotel Prague,10681,8.4,6.0,4.5,False,3584.0,5,4,0,4
prague,Grandior Hotel Prague,22399,8.9,10.0,1.1,True,11803.0,5,4,0,4
prague,Almanac X Alcron Prague,42978,9.2,10.0,0.9,False,4551.0,5,4,0,4
prague,Hotel Essence,23324,9.2,8.0,0.6,False,3086.0,5,4,0,4
prague,NYX Hotel Prague by Leonardo Hotels,25790,8.7,8.0,0.6,False,4978.0,5,4,0,4
prague,Hotel Raffaello Prague,16546,8.4,8.0,1.6,True,2458.0,5,4,0,4
prague,Áurea Legends by Eurostars Hotel Company,21507,9.4,8.0,0.7,False,2841.0,5,4,0,4
prague,OREA Place Seno,34290,9.5,8.0,0.6,True,3176.0,5,4,0,4
prague,Don Giovanni Hotel Prague - Great Hotels of The World,18344,9.1,8.0,4.0,False,30395.0,5,4,0,4
prague,Numa Prague Flow,20827,9.1,8.0,1.3,False,1657.0,5,4,0,4
prague,Numa Prague Libusa,21062,9.0,8.0,1.4,False,957.0,5,4,0,4
prague,"STAGES HOTEL Prague, a Tribute Portfolio Hotel",17001,9.4,8.0,5.6,True,17618.0,5,4,0,4
prague,The Cloud One Prague,20364,8.7,8.0,1.0,False,5701.0,5,4,0,4
prague,Grand Hotel Prague Towers - Czech Leading Hotels,29799,9.0,10.0,2.8,False,19623.0,5,4,0,4
